통계표,계정항목,단위,가중치,변환,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25
4.2.1. 소비자물가지수,성인학원 및 기타교육,2020=100,6.2,원자료,108.05,108.48,108.62,108.71,108.87,108.99,109.66,109.81,109.88,110,110.03,110.02,110.09
4.2.1. 소비자물가지수,취업학원비,2020=100,2,원자료,107.82,108.24,108.45,108.14,108.3,108.61,109.69,109.54,109.54,109.89,109.92,109.88,109.94
4.2.1. 소비자물가지수,외국어학원비,2020=100,0.5,원자료,111.87,112.42,112.86,113.25,113.36,113.62,113.77,113.93,113.91,114.01,114.02,114.07,114.15
4.2.1. 소비자물가지수,운동강습료,2020=100,3.7,원자료,107.58,107.99,108.05,108.32,108.47,108.47,109,109.31,109.43,109.43,109.47,109.47,109.53
4.2.1. 소비자물가지수,음식 및 숙박,2020=100,144.7,원자료,122.18,122.65,122.86,123.38,123.99,124.35,124.39,125.15,125.46,125.05,125.52,125.4,125.84
4.2.1. 소비자물가지수,음식 서비스,2020=100,138,원자료,122.45,122.89,123.41,123.8,124.36,124.56,124.79,125.08,125.08,125.42,125.49,125.7,126.05
4.2.1. 소비자물가지수,음식 서비스,2020=100,138,원자료,122.45,122.89,123.41,123.8,124.36,124.56,124.79,125.08,125.08,125.42,125.49,125.7,126.05
4.2.1. 소비자물가지수,김치찌개백반,2020=100,4.8,원자료,124.03,124.71,125.64,126.11,126.69,126.77,127,127.43,127.64,127.72,128.16,128.49,128.63
4.2.1. 소비자물가지수,된장찌개백반,2020=100,4.3,원자료,123.1,123.84,124.36,124.87,125.36,125.59,125.59,125.94,126.24,126.32,126.54,126.85,127.13
4.2.1. 소비자물가지수,비빔밥,2020=100,2.4,원자료,125.77,126.36,126.89,127.6,128.1,128.23,128.32,128.52,128.7,129.66,130.04,130.37,130.46
4.2.1. 소비자물가지수,설렁탕,2020=100,2,원자료,125.81,126.51,126.83,127.18,127.46,127.67,127.87,128.12,128.19,128.51,128.83,128.96,129.25
4.2.1. 소비자물가지수,갈비탕,2020=100,2.2,원자료,129.16,129.44,129.78,130.47,131.12,131.24,131.52,132.07,132.66,132.64,132.93,133.13,133.71
4.2.1. 소비자물가지수,삼계탕,2020=100,2.2,원자료,120.48,120.68,120.94,121.19,121.83,122.27,122.56,123.12,123.6,123.78,123.83,123.85,123.96
4.2.1. 소비자물가지수,해물찜,2020=100,4.1,원자료,113.72,114.3,114.83,115.16,115.16,115.34,115.39,115.49,115.6,115.65,115.87,116.09,116.52
4.2.1. 소비자물가지수,해장국,2020=100,5,원자료,126.2,126.55,127.08,128.74,129.44,129.54,129.54,129.68,130.07,130.2,130.75,131.17,131.56
4.2.1. 소비자물가지수,불고기,2020=100,1.1,원자료,120.19,120.38,120.72,121.22,121.66,121.77,122,122.25,122.3,122.45,122.56,123.12,123.47
4.2.1. 소비자물가지수,쇠고기(외식),2020=100,8.3,원자료,119.58,119.82,119.9,119.67,120.11,120.15,120.03,120.5,120.35,120.5,120.55,120.73,121.24
4.2.1. 소비자물가지수,돼지갈비(외식),2020=100,6.1,원자료,122.67,122.92,123.01,123.36,123.42,123.47,123.65,124.34,124.35,124.31,124.56,125,125.23
4.2.1. 소비자물가지수,삼겹살(외식),2020=100,7.2,원자료,121.13,121.59,121.73,121.87,121.87,121.79,121.89,122.49,122.66,122.9,122.99,123.41,123.55
4.2.1. 소비자물가지수,오리고기(외식),2020=100,1.5,원자료,121.83,121.91,122.21,122.57,123.09,123.17,123.46,123.8,124.06,124.14,124.16,123.48,124.33
4.2.1. 소비자물가지수,냉면,2020=100,2.4,원자료,125.1,125.43,125.8,126.43,126.82,127.01,127.29,127.83,128.19,128.36,128.43,128.55,128.83
4.2.1. 소비자물가지수,칼국수,2020=100,2.7,원자료,126.88,127.7,127.93,128.16,128.76,129.12,129.42,129.61,129.81,130.07,130.43,130.85,131.37
4.2.1. 소비자물가지수,죽(외식),2020=100,1.7,원자료,118.48,118.48,122.68,122.68,122.68,122.68,122.68,122.68,122.68,125.76,125.76,125.76,125.76
4.2.1. 소비자물가지수,생선초밥,2020=100,2.7,원자료,116.09,116.47,116.79,117.52,117.83,117.48,117.74,118.18,118.16,118.55,118.71,118.88,118.98
4.2.1. 소비자물가지수,생선회(외식),2020=100,10.3,원자료,130.68,131.35,132.2,132.5,132.95,133.34,133.81,134.16,134.07,134.8,135.13,135.59,136.13
4.2.1. 소비자물가지수,자장면,2020=100,2.2,원자료,128.79,129.86,130.65,131.34,131.71,133.4,133.59,133.99,134.63,134.99,135.53,136.06,136.47
4.2.1. 소비자물가지수,짬뽕,2020=100,2.4,원자료,125.42,126.29,126.98,127.74,128.27,129.33,129.56,129.78,130.22,130.47,131.02,131.27,131.57
4.2.1. 소비자물가지수,탕수육,2020=100,2.1,원자료,119.2,120.07,120.59,120.8,121.12,121.2,121.35,121.7,122.03,122.26,122.49,122.69,122.74
4.2.1. 소비자물가지수,볶음밥,2020=100,0.9,원자료,125.04,125.92,126.53,127.19,127.54,128.41,128.54,128.88,129.32,129.64,129.91,130.15,130.47
4.2.1. 소비자물가지수,돈가스,2020=100,2.2,원자료,125.36,126.13,126.98,127.68,128.4,129.22,129.41,129.69,130.05,130.08,129.97,129.92,130.16
4.2.1. 소비자물가지수,스테이크,2020=100,1.5,원자료,116.94,117.02,117.65,117.58,117.84,118.19,118.21,118.3,118.25,118.25,119.14,119.86,120.09
4.2.1. 소비자물가지수,스파게티,2020=100,1.5,원자료,116.34,116.46,116.87,117.03,117.09,117.36,118.19,118.21,118.66,119.01,119.36,119.44,119.96
4.2.1. 소비자물가지수,라면(외식),2020=100,0.7,원자료,128.66,129.1,129.72,130.14,131.34,131.7,131.86,132.17,132.17,132.48,132.62,132.85,133.05
4.2.1. 소비자물가지수,김밥,2020=100,3.4,원자료,135.14,135.78,136.34,137.19,137.8,138.04,138.13,138.61,138.74,139.02,139.32,139.88,140.25
4.2.1. 소비자물가지수,떡볶이,2020=100,3.1,원자료,132.33,132.64,133.59,133.96,134.59,134.69,134.92,135.09,135.37,135.76,136.07,136.29,136.87
4.2.1. 소비자물가지수,치킨,2020=100,8.6,원자료,126.34,127.32,127.53,127.98,128.31,128.21,128.72,129.36,129.65,130.01,130,130.15,129.4
4.2.1. 소비자물가지수,햄버거,2020=100,4.3,원자료,133.82,133.82,134.08,134.08,137.2,137.2,137.2,137.2,131.94,137.2,132.48,132.48,137.2
4.2.1. 소비자물가지수,피자,2020=100,4.1,원자료,118.78,118.78,118.78,118.78,118.78,119.31,119.57,119.57,119.57,119.68,119.68,119.68,119.68
4.2.1. 소비자물가지수,쌀국수,2020=100,0.6,원자료,122.32,122.61,123.24,123.87,124.71,124.84,125.07,125.5,125.94,126.34,126.76,127.32,127.96
4.2.1. 소비자물가지수,커피(외식),2020=100,8.8,원자료,106.79,106.79,108.35,108.6,110.37,110.42,111.42,111.43,111.43,111.43,111.43,111.43,111.43
4.2.1. 소비자물가지수,기타음료(외식),2020=100,0.5,원자료,105.62,105.62,106.48,106.7,107.32,107.32,107.32,107.34,107.34,107.34,107.34,107.34,107.34
4.2.1. 소비자물가지수,소주(외식),2020=100,2.5,원자료,114.78,115.13,115.13,115.13,115.68,115.75,115.75,115.82,115.87,115.24,115.65,115.8,116.27
4.2.1. 소비자물가지수,맥주(외식),2020=100,4.8,원자료,117.33,117.39,117.44,117.58,118.55,118.64,118.71,118.75,118.83,118.42,118.67,118.79,118.79
4.2.1. 소비자물가지수,막걸리(외식),2020=100,0.3,원자료,119.52,119.52,119.78,120.11,120.44,120.5,120.5,120.5,120.82,120.18,120.18,120.18,120.01
4.2.1. 소비자물가지수,구내식당식사비,2020=100,11.9,원자료,121.95,122.53,122.77,123.45,123.71,124.07,124.11,124.19,124.44,124.29,124.29,124.29,124.6
4.2.1. 소비자물가지수,도시락,2020=100,0.6,원자료,132.88,132.88,132.88,132.88,132.88,132.88,132.88,132.88,134.34,134.34,139.23,139.23,139.23
4.2.1. 소비자물가지수,숙박 서비스,2020=100,6.7,원자료,115.52,116.37,110.54,113.69,114.9,118.59,114.99,124.79,131.41,116.08,124.69,117.84,119.98
4.2.1. 소비자물가지수,숙박 서비스,2020=100,6.7,원자료,115.52,116.37,110.54,113.69,114.9,118.59,114.99,124.79,131.41,116.08,124.69,117.84,119.98
4.2.1. 소비자물가지수,호텔숙박료,2020=100,2.1,원자료,123.93,117.81,108.13,116.16,122.2,126.56,119.69,127.96,135.14,125.29,138.75,129.53,128.78
4.2.1. 소비자물가지수,여관숙박료,2020=100,1.5,원자료,108.06,107.8,107.92,107.84,107.28,108.43,108.18,108.67,108.99,108.74,109.44,108.59,108.3
4.2.1. 소비자물가지수,콘도이용료,2020=100,0.8,원자료,121.56,143.4,127.44,124.66,123.91,133.89,123.95,153.79,173.07,117.02,138.58,123.35,139.94
4.2.1. 소비자물가지수,학교기숙사비,2020=100,0.9,원자료,110.82,110.82,110.82,114.98,114.98,114.98,114.98,114.98,114.98,115.38,115.38,115.38,115.38
4.2.1. 소비자물가지수,휴양시설이용료,2020=100,1.4,원자료,110.01,110.45,105.8,108.22,106.24,110.5,109.39,126.59,136.31,109.65,117.96,108.29,110.18
4.2.1. 소비자물가지수,기타 상품 및 서비스,2020=100,52.7,원자료,119.71,123,123.07,123.52,124.98,124.94,124.93,124.98,124.93,125.17,125.26,125.23,125.57
4.2.1. 소비자물가지수,미용용품 및 미용 서비스,2020=100,25.9,원자료,117.62,117.91,117.77,118.78,120.05,119.79,119.76,119.81,119.7,120.15,120.31,120.34,120.55
4.2.1. 소비자물가지수,이미용 및 미용시설,2020=100,11,원자료,117.68,118.58,119.22,119.83,120.12,120.13,120.16,120.34,120.46,120.51,120.6,120.93,121.1
4.2.1. 소비자물가지수,목욕료,2020=100,0.6,원자료,132.17,132.87,133.26,134.13,134.23,134.23,134.23,134.47,134.53,134.36,135,135.25,135.9
4.2.1. 소비자물가지수,찜질방이용료,2020=100,0.6,원자료,129.42,130.65,131.24,131.77,131.82,131.77,131.77,132.29,132.33,132.44,132.55,132.75,132.74
4.2.1. 소비자물가지수,이발료,2020=100,0.3,원자료,115.16,115.21,115.66,116.13,116.83,116.68,116.68,116.68,116.75,117.3,117.84,118.35,118.52
4.2.1. 소비자물가지수,미용료,2020=100,7.3,원자료,115.73,116.75,117.47,118.24,118.5,118.52,118.52,118.73,118.73,118.79,118.83,119.1,119.27
4.2.1. 소비자물가지수,뷰티미용료,2020=100,2.2,원자료,117.01,117.57,118,118.06,118.53,118.53,118.66,118.7,119.21,119.23,119.3,119.87,119.96
4.2.1. 소비자물가지수,개인용 전기용품 및 미용용품,2020=100,14.9,원자료,117.44,117.29,116.55,117.86,119.87,119.4,119.33,119.28,119,119.74,119.97,119.77,120
4.2.1. 소비자물가지수,면도기,2020=100,0.4,원자료,118.98,118.52,126.29,118.48,118.52,119.43,114.79,128.65,125.42,123.87,122.99,123.01,126.74
4.2.1. 소비자물가지수,헤어드라이어,2020=100,0.7,원자료,108.42,110.94,116.73,111.19,129.58,115.92,110.76,111.75,113.12,115.34,113.89,114.4,112.58
4.2.1. 소비자물가지수,칫솔,2020=100,0.4,원자료,105.1,104.47,103,104.68,105.09,101.66,103.64,103.12,99.08,102.46,104.15,100.79,104.19
4.2.1. 소비자물가지수,치약,2020=100,0.5,원자료,107.02,109.3,100.67,107.72,109.2,109.99,113.41,112.21,115.3,120.35,117.32,116.85,117.36
4.2.1. 소비자물가지수,비누,2020=100,0.3,원자료,133.24,136.15,140.42,136.58,138.43,136.69,136.09,137.58,133.97,133.97,133.84,136.94,137.15
4.2.1. 소비자물가지수,샴푸,2020=100,1,원자료,146.5,143.21,142.26,140.02,143.93,145.79,142.98,140.96,142.02,145.81,143.32,142.32,143.12
4.2.1. 소비자물가지수,바디워시,2020=100,0.5,원자료,110.61,111.96,109.26,109.33,108.73,112.41,114.14,105.98,113.89,116.02,121.49,120.4,119.53
4.2.1. 소비자물가지수,화장지,2020=100,1.3,원자료,118.73,118.37,119.46,122.44,122.22,121.76,123.15,121.86,122.69,121.81,121.36,120.15,119.82
4.2.1. 소비자물가지수,기초화장품,2020=100,4.5,원자료,102.19,99.98,99.88,104.54,106.33,106.58,107.84,107.29,107.39,106.93,109.1,108.19,108.75
4.2.1. 소비자물가지수,기능성화장품,2020=100,3.7,원자료,131.52,131.75,131.16,131.28,130.97,131.29,131.7,131.78,130.97,131.13,130.17,130.05,130.32
4.2.1. 소비자물가지수,색조화장품,2020=100,0.7,원자료,108.23,109.64,109.53,108.21,108.91,108.71,109.2,109.49,108.82,108.55,108.58,108.87,108.98
4.2.1. 소비자물가지수,모발염색약,2020=100,0.7,원자료,127.86,134.68,121.35,119.18,126.69,124.18,115.42,119.97,113.97,117.5,118.92,123.96,122.6
4.2.1. 소비자물가지수,구강세정제,2020=100,0.2,원자료,116.28,122.19,117.62,121.43,120.34,119.4,120.36,119.88,112.41,120.29,111.44,119.02,112.97
4.2.1. 소비자물가지수,기타 개인용품,2020=100,7,원자료,111.03,111.91,112.1,112.11,112.13,112.76,112.76,112.78,112.93,112.93,112.93,112.64,114.26
4.2.1. 소비자물가지수,기타 개인용품,2020=100,7,원자료,111.03,111.91,112.1,112.11,112.13,112.76,112.76,112.78,112.93,112.93,112.93,112.64,114.26
4.2.1. 소비자물가지수,손목시계,2020=100,0.6,원자료,122.94,122.94,122.94,122.94,122.94,129.86,129.86,129.86,129.86,129.86,129.86,136.79,136.79
4.2.1. 소비자물가지수,장신구,2020=100,1,원자료,108.63,114.86,116.14,116.14,116.14,116.14,116.14,116.14,117.06,117.06,117.06,117.06,117.06
4.2.1. 소비자물가지수,가방,2020=100,2.7,원자료,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,110.94
4.2.1. 소비자물가지수,핸드백,2020=100,1.4,원자료,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.62,108.06,110.52
4.2.1. 소비자물가지수,우산,2020=100,0.2,원자료,106.48,105.5,106.57,106.7,106.59,106.77,106.41,106.85,106.98,106.95,106.95,106.89,106.69
4.2.1. 소비자물가지수,유모차,2020=100,0.2,원자료,105.62,105.62,104.51,104.51,104.51,106.79,106.79,106.79,106.79,106.79,106.36,106.79,106.79
4.2.1. 소비자물가지수,선글라스,2020=100,0.4,원자료,100.11,99.98,100.14,100.24,100.65,100.6,100.72,100.89,101.14,101.21,101.4,101.62,101.66
4.2.1. 소비자물가지수,지갑,2020=100,0.5,원자료,122.69,122.69,122.69,122.69,122.69,122.69,122.69,122.69,122.69,122.69,122.69,122.69,122.69
4.2.1. 소비자물가지수,기타서비스,2020=100,19.8,원자료,125.14,133.32,133.61,133.51,135.73,135.74,135.76,135.77,135.76,135.82,135.82,135.84,135.86
4.2.1. 소비자물가지수,기타서비스,2020=100,19.8,원자료,125.14,133.32,133.61,133.51,135.73,135.74,135.76,135.77,135.76,135.82,135.82,135.84,135.86
4.2.1. 소비자물가지수,산후조리원이용료,2020=100,0.7,원자료,117.3,118.56,119.08,119.53,120.08,120.43,120.75,121.26,121.61,121.65,121.72,122.08,122.48
4.2.1. 소비자물가지수,보육시설이용료,2020=100,0.7,원자료,88.86,88.86,88.86,85.49,85.49,85.49,85.49,85.45,84.91,84.85,84.78,84.78,84.84
4.2.1. 소비자물가지수,요양시설이용료,2020=100,0.9,원자료,112.87,121.76,121.76,121.76,121.76,121.76,121.76,121.76,121.76,121.76,121.76,121.76,121.76
4.2.1. 소비자물가지수,보험서비스료,2020=100,8.6,원자료,163.55,183.48,184.15,184.15,190.29,190.29,190.29,190.29,190.29,190.29,190.29,190.29,190.29
4.2.1. 소비자물가지수,자동차보험료,2020=100,3.7,원자료,94.45,94.45,94.45,94.45,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67
4.2.1. 소비자물가지수,금융수수료,2020=100,0.2,원자료,100,100,100,100,100,100,100,100,100,100,100,100,100
4.2.1. 소비자물가지수,부동산중개수수료,2020=100,0.8,원자료,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28
4.2.1. 소비자물가지수,행정수수료,2020=100,1.1,원자료,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67
4.2.1. 소비자물가지수,대입전형료,2020=100,0.1,원자료,94.03,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,101.14,101.14,101.14,101.14
4.2.1. 소비자물가지수,시험응시료,2020=100,0.4,원자료,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1
4.2.1. 소비자물가지수,장례비,2020=100,2.6,원자료,108.58,108.89,109,109.08,109.13,109.19,109.19,109.19,109.2,109.27,109.27,109.34,109.35
